id,dep_delayed_15min
384,0.3808843330262015
385,0.2645666908082252
386,0.42068810081574054
387,0.07369935385178629
388,0.12360912317485867
389,0.04840683848429949
390,0.7184884772491757
391,0.10932302553780755
392,0.09714528559415689
393,0.007215681701003802
394,0.460813632872324
395,0.17878250991430233
396,0.022377922945964846
397,0.01159855364877984
398,0.03820632918944509
399,0.1156398487292932
400,0.21204187729906565
401,0.11825598637662815
402,0.19789904936511435
403,0.006046675397946359
404,0.06331414105414553
405,0.04763857466859896
406,0.3001269014751568
407,0.11271134859094753
408,0.44332865509353797
409,0.0729674792965592
410,0.5607471925269165
411,0.0003825353682776138
412,0.1946744510316397
413,0.22561857948246417
414,0.5141561966234324
415,0.07645466832355621
416,0.3661553762420725
417,0.3517608297102959
418,0.4994784114614468
419,0.37547331002168743
420,0.42431034365742504
421,0.12441235639874561
422,0.009493870302568937
423,0.11334886370220365
424,0.445799974021136
425,0.2747637645178961
426,0.07818433957804406
427,0.04811081196365658
428,0.15593274234599788
429,0.13465115859497886
430,0.05454486204798755
431,0.08270730835244904
432,0.02500218685959989
433,0.22077231299759137
434,0.05067773128096457
435,0.10340665572796184
436,0.3270340263894689
437,0.8721564548167021
438,0.28411362597869433
439,0.12058086511961388
440,0.38035122775142494
441,0.3469116750021109
442,0.3847505569594861
443,0.3348108485860427
444,0.7073591606081452
445,0.07940209228915762
446,0.6429887235400932
447,0.13467192463119235
448,0.06736156742191354
449,0.16602152100149975
450,0.5564582814841539
451,0.12880611888976304
452,0.26085547337257065
453,0.08988541033325752
454,0.034225052924936133
455,0.05523115053706187
456,0.7711748493275571
457,0.262325370462043
458,0.4702616372108311
459,0.2513135131475114
460,0.022114124095775286
461,0.03537800406401115
462,0.04820241868518325
463,0.11019047465096321
464,0.2098396018928742
465,0.2475460821539624
466,0.7931737535345121
467,0.03927664211150472
468,0.041169351003410355
469,0.04896697388715378
470,0.006845437848551319
471,0.12854023366197395
472,0.2598555856197862
473,0.6604118374187444
474,0.138136867823824
475,0.48637900120597366
476,0.02839487089409753
477,0.3165067878770955
478,0.48293162162142256
479,0.5190407010191511
480,0.07421238929336132
481,0.37601158114873645
482,0.3712983372613496
483,0.09878134339819163
484,0.5176761954254544
485,0.22524808514937725
486,0.23480620915528153
487,0.28253449768644673
488,0.1731008103364192
489,0.24791431679036577
490,0.2351759134575408
491,0.907945861806007
492,0.658919283588767
493,0.2834818700476751
494,0.6174139156342644
495,0.6210718407051845
496,0.08162437837637977
497,0.014578215906835354
498,0.044476948702462236
499,0.14182735253894063
500,0.7484349046127089
501,0.0954325569664702
502,0.3709274244106904
503,0.28794048958394536
504,0.29856434434103174
505,0.17568641155577353
506,0.49578531469689224
507,0.0741671129196419
508,0.010948600671815047
509,0.4590544220099246
510,0.09167720940702233
511,0.1795362073217377
512,0.8236608373734565
513,0.02873846109856335
514,0.2365123127332047
515,0.3547416807804947
516,0.3021850622672187
517,0.45541498569273253
518,0.20521939762060695
519,0.04359872935382419
520,0.05384080091750907
521,0.5594351425503324
522,0.19837132607012695
523,0.22528525635516908
524,0.10612679354516791
525,0.13601059371418028
526,0.032976020711769034
527,0.0065982092931930495
528,0.45774993358526217
529,0.024286145813946565
530,0.08280292131967848
531,0.06991954966669824
532,0.1873898981945065
533,0.4324583621697803
534,0.0699777571234794
535,0.6235543483243691
536,0.26823047436494896
537,0.23541248345733817
538,0.11590559402082905
539,0.21174598240164724
540,0.5914922987648971
541,0.15090532710172438
542,0.23969232547283414
543,0.9610098935415116
544,0.16214913043027357
545,0.8221421209153507
546,0.012184026786039472
547,0.34038905409188547
548,0.10044390748042463
549,0.49956901134635656
550,0.629487869744002
551,0.038186994877610944
552,0.23368423032511668
553,0.5445203955715516
554,0.15205433583138767
555,0.19421695531949104
556,0.029328422720809894
557,0.09425235176908739
558,0.3065240602669555
559,0.020577436516643757
560,0.219804829788407
561,0.12650941695987358
562,0.4896117428261868
563,0.2904056274272956
564,0.09732059203233204
565,0.41859567263671943
566,0.11326657880326321
567,0.2772813124278181
568,0.5162895666593295
569,0.012328350040621277
570,0.31867988980855083
571,0.020320453256698803
572,0.12394288339720307
573,0.5420227758510507
574,0.23487937023428418
575,0.05557696787533232
576,0.006514926843710675
577,0.07700202532387568
578,0.07038012418081714
579,0.4225955878453059
580,0.07303904914104611
581,0.7870763563363226
582,0.24863710819738175
583,0.33852216211072894
584,0.6224825272836135
585,0.20632403797838336
586,0.11879825901134303
587,0.32297299999409107
588,0.3856579568218442
589,0.29059878245637305
590,0.2880343765231665
591,0.09167577784810615
592,0.17464904681904525
593,0.3081892302130729
594,0.09846447616981045
595,0.3846519360871801
596,0.09842461183953574
597,0.3246701672762913
598,0.06551958384251655
599,0.2494875001811534
600,0.035272871920492
601,0.21885029031797482
602,0.9207323271754968
603,0.04597667583698515
604,0.020796546223097373
605,0.06717681695609372
606,0.016210551686978228
607,0.02637732980898049
608,0.6132842347369937
609,0.7940066601649086
610,0.7005923805186319
611,0.0229287950181265
612,0.030819244248108398
613,0.14205598551440027
614,0.06644926309809665
615,0.1519244516728774
616,0.10829341310074748
617,0.06354120661829754
618,0.7616115425512866
619,0.3254273552522947
620,0.6688212986893792
621,0.7303023969493561
622,0.01747059320803565
623,0.11993159108293647
624,0.0014110091859794204
625,0.2953562525880662
626,0.2894747600894754
627,0.7203573015117781
628,0.7314961227452186
629,0.630645186263954
630,0.10105665783729303
631,0.1145007650396165
632,0.32811390499041876
633,0.18862512350003685
634,0.25028755349830245
635,0.5497608173231439
636,0.5293019153804756
637,0.02768209579052873
638,0.4903830219492336
639,0.4550042579179762
640,0.1429159994436304
641,0.5405847120180985
642,0.3433086569942794
643,0.3801231846145896
644,0.21068188300751675
645,0.5455948456318973
646,0.72078357377045
647,0.14290599335681964
648,0.030457316639768615
649,0.0052260470384092655
650,0.20451001823089449
651,0.23751257845741894
652,0.31850995219074774
653,0.07290446176408369
654,0.18306177536162793
655,0.16562065095809272
656,0.16743696181209036
657,0.042478020882896046
658,0.4853466514051627
659,0.2946455080081634
660,0.025911450835003808
661,0.5042577519268591
662,0.24931483649764583
663,0.4235491116494401
664,0.792395792562474
665,0.08154312692075782
666,0.20807377157402557
667,0.08528716583436437
668,0.1788617986201555
669,0.42634540290823586
670,0.060244192514263446
671,0.45003150575060735
672,0.23835661127461544
673,0.9252871213997935
674,0.07212864734318923
675,0.5537713881191914
676,0.10989448184467826
677,0.6118047747225215
678,0.10731150763083487
679,0.03636652838554021
680,0.09811501459023936
681,0.24805705397284178
682,0.6747729880473966
683,0.05132398052692364
684,0.05446795325591039
685,0.2813983964886787
686,0.32947622630722534
687,0.03095515603079406
688,0.6642859242087367
689,0.18365308028528338
690,0.5742131741206928
691,0.1306227842315414
692,0.0525709084456892
693,0.2972202148121479
694,0.12651784030404167
695,0.11182459840931248
696,0.3374028392525793
697,0.7520937420082969
698,0.7042044801519348
699,0.2481553348274905
700,0.06064172206272757
701,0.20854422826696564
702,0.026326866600455214
703,0.12686905590310293
704,0.7380831748220865
705,0.31300128819750783
706,0.15670538633657782
707,0.264562495246063
708,0.2963068385438716
709,0.29350600959313233
710,0.37018391555541696
711,0.3767743217431633
712,0.17649330045629485
713,0.24853987778099793
714,0.15178959752018464
715,0.1903480016038104
716,0.4959338395780849
717,0.2933484503224457
718,0.4955411110166122
719,0.041408235633975596
720,0.4048948020636867
721,0.44421854284756307
722,0.35372194516288813
723,0.015915664332759732
724,0.7105745187926774
725,0.30359546111536256
726,0.30752057417454953
727,0.4756585557204299
728,0.08438941960933032
729,0.04793845491024379
730,0.5951685217224568
731,0.12899739764056034
732,0.24759428562939617
733,0.5724598819296316
734,0.014153059702788563
735,0.3453159932622519
736,0.01410661281607917
737,0.048820282053884376
738,0.10699289294128408
739,0.026775169751953237
740,0.7758731803260368
741,0.40652952266335085
742,0.18907125834355062
743,0.00892535926773164
744,0.041788674394134875
745,0.03588842009719949
746,0.16367720192678642
747,0.36597052343490066
748,0.26453329502573736
749,0.09156419922404277
750,0.3254467903439165
751,0.3960646026766192
752,0.035349709025848365
753,0.18137086706846386
754,0.10198475158673746
755,0.08738880714494725
756,0.29200514087489715
757,0.02850861568430243
758,0.7719642607284373
759,0.21033737478733613
760,0.07866146867765587
761,0.2509363538905082
762,0.03692117090771186
763,0.3120514250855906
764,0.6901602464851629
765,0.5285009532933747
766,0.04384910144692702
767,0.18591956682778948
768,0.9582308749587958
769,0.08693923242706438
770,0.13343010762981727
771,0.10773288647866296
772,0.04885395595707351
773,0.5685075083490952
774,0.7950227117126721
775,0.1322930388697341
776,0.16000294948876476
777,0.22800556375613804
778,0.20707144827776564
779,0.7619414617478876
780,0.026948554256491498
781,0.432380274566259
782,0.7115633299261462
783,0.2143734121664827
784,0.0872996374906257
785,0.016986457541486134
786,0.6536354875913332
787,0.1259672327395138
788,0.0664144763182371
789,0.05544633401843293
790,0.3561685855324522
791,0.27370054482776074
792,0.10324637373079627
793,0.14845970756172386
794,0.24125771877488383
795,0.934137812712576
796,0.009340959053021807
797,0.4067855284272856
798,0.07385742396828042
799,0.005863791493810945
800,0.05825774734899576
801,0.03147805349638189
802,0.14076588310289073
803,0.09419778490531601
804,0.4332411963249103
805,0.6273749581942223
806,0.5407609375641257
807,0.002108215206605045
808,0.22698153830141093
809,0.3671408841688205
810,0.02618533802176363
811,0.2904273931527404
812,0.048889084154204114
813,0.2813328833240355
814,0.168470404982425
815,0.29920370547065367
816,0.6872147727057442
817,0.20260518861313653
818,0.3301193935766133
819,0.3037600234296476
820,0.011979459276855845
821,0.09409539820019781
822,0.13315385289776863
823,0.12426316959416654
824,0.4973437519384428
825,0.006471630049004391
826,0.0960775813886222
827,0.35759167929984875
828,0.18281793896039722
829,0.03235252527487918
830,0.058443532143006696
831,0.1705872865071149
832,0.6914459439508592
833,0.4207605498116414
834,0.17142755324147552
835,0.04273171535092041
836,0.4315787851152917
837,0.5070760713190079
838,0.1891974891635103
839,0.9819297055176576
840,0.3206093017487841
841,0.34739339824987914
842,0.11237517984118509
843,0.4446996777078951
844,0.5219522295594516
845,0.04190628519212094
846,0.09764991465997468
847,0.488880879266532
848,0.05388387619687409
849,0.036999375387673596
850,0.2698352473485856
851,0.07504151325738609
852,0.024128969188344777
853,0.16501680988426096
854,0.052390959517521006
855,0.012569388227075701
856,0.17397274457906114
857,0.06913482335655134
858,0.4980542561497312
859,0.1933309560693536
860,0.27645070032501745
861,0.21908631725149771
862,0.00828519689890447
863,0.7156075570837642
864,0.10507915142170414
865,0.06145742077350762
866,0.45133445559006025
867,0.05473374906367649
868,0.11015169127010248
869,0.08965858565599708
870,0.3600758350596107
871,0.04144811297115644
872,0.008123211395020006
873,0.03405946420589583
874,0.6982961626241155
875,0.04206023259834764
876,0.0776286263577486
877,0.6204659531911995
878,0.1285072159372275
879,0.3634433517276546
880,0.32796276071982794
881,0.02038722824888415
882,0.08569605825822951
883,0.30522577013177754
884,0.18415511871821527
885,0.2607584465390647
886,0.6451674057563105
887,0.12623502826190186
888,0.9896214923588463
889,0.04491211483950868
890,0.14007905151768155
891,0.11649266582860338
892,0.2901583805848746
893,0.22178865915303458
894,0.18882523712297486
895,0.24192998214729203
896,0.05257305379516721
897,0.42026094158908295
898,0.34196378762517715
899,0.4889084160392788
900,0.6595934459704738
901,0.060721964279621454
902,0.3839752943321722
903,0.355661077389986
904,0.1449774017262268
905,0.33682765001893306
906,0.5373336751793933
907,0.4110612660312708
908,0.07449307738761309
909,0.02960638921565516
910,0.027155359982281222
911,0.4115884610257645
912,0.021418169378765107
913,0.3208790303502328
914,0.21424399866194008
915,0.18779083000576918
916,0.7040126859211313
917,0.2338569143063503
918,0.2571984367384404
919,0.16447083881717137
920,0.1406251434902008
921,0.18282394696771886
922,0.26694668625851464
923,0.6451463288573367
924,0.1936252653637436
925,0.6727049724127947
926,0.02480013882710181
927,0.034739718919974544
928,0.665155638204391
929,0.7742474407936938
930,0.06412286441841232
931,0.06694553440098235
932,0.19025790746591395
933,0.035406586017235626
934,0.2977660872276773
935,0.01579593446105213
936,0.1258439031381678
937,0.025155362999938015
938,0.003893729819320961
939,0.4333090177558429
940,0.3125801755613778
941,0.2645443112319177
942,0.4607359699608312
943,0.48385284946713913
944,0.2136368317862701
945,0.04158998021737797
946,0.3905351160080914
947,0.03809933651545558
948,0.2552608497729449
949,0.17113905429365625
950,0.08494944280258793
951,0.6248716156043268
952,0.32559821478900103
953,0.03691387881879525
954,0.12361559444104385
955,0.33533245135001183
956,0.2090143427927657
957,0.8468680689723036
958,0.9541952086822767
959,0.22383280707819173
960,0.5016729365405589
961,0.3193921368924659
962,0.18830922750225185
963,0.16122302702209615
964,0.03426407688997593
965,0.597240162726714
966,0.4845062661878146
967,0.3596641004976885
968,0.41836465286332414
969,0.09114142104898981
970,0.1808859186521559
971,0.11456133160762828
972,0.12745957231394722
973,0.5376413003619008
974,0.05775339374836697
975,0.034596158656242854
976,0.2615634592320646
977,0.1118983897495193
978,0.16502257908601187
979,0.04554746364008615
980,0.299050463334939
981,0.06441940703899568
982,0.19529391270303956
983,0.05420509168217748
984,0.14863954309507205
985,0.4099445910860345
986,0.017052965257974815
987,0.238576630119821
988,0.40729999668136113
989,0.10274158241334638
990,0.45876581482869383
991,0.07630144486337134
992,0.46903513737398206
993,0.02876415915421674
994,0.7684627773384614
995,0.33256060250135283
996,0.0594907423164718
997,0.02265850505359426
998,0.12028193031763167
999,0.07863626720007032
1000,0.4447813290469278
1001,0.0957099558864163
1002,0.46892379242676097
1003,0.14165352928095665
1004,0.09807599786022753
1005,0.1737303040435218
1006,0.4062545156147615
1007,0.3782287782311399
1008,0.18373628526313623
1009,0.40878521580400135
1010,0.1423786377714192
1011,0.10339890037058608
1012,0.19334582682155568
1013,0.011583386818401226
1014,0.2849963808344441
1015,0.2666515781465827
1016,0.05035955915189141
1017,0.5249512078004374
1018,0.019373842572150177
1019,0.38456819932585573
1020,0.5203949153300846
1021,0.08201404230416941
1022,0.09081839971645878
1023,0.1610031800637554
1024,0.25112529667053823
1025,0.2336509721991192
1026,0.21215444857091367
1027,0.0957449394520487
1028,0.01473688623727202
1029,0.16157996049863535
1030,0.5289994752010381
1031,0.27094545755428556
1032,0.2917513172268745
1033,0.14187045619791067
1034,0.022127858245776115
1035,0.2202151557501028
1036,0.11334053139192593
1037,0.012412362009906345
1038,0.5516459239032898
1039,0.7779620864564873
1040,0.19195456507791647
1041,0.08041632523259916
1042,0.3083650278269449
1043,0.22184624730517216
1044,0.1905444011314781
1045,0.10848045866297501
1046,0.06468722406859036
1047,0.08535751181537704
1048,0.0029454006439348576
1049,0.2647576255696353
1050,0.1620842391366145
1051,0.01732559522904576
1052,0.10315981470694514
1053,0.19584985785466824
1054,0.1679493133727305
1055,0.31073600369556176
1056,0.054464398749828634
1057,0.703741928021674
1058,0.06242040809811516
1059,0.05452365148119666
1060,0.26478461261799585
1061,0.018106889031910198
1062,0.03626478550441495
1063,0.43412712692299027
1064,0.07589290575731188
1065,0.5288641342906664
1066,0.2211449117607362
1067,0.24389269404828437
1068,0.11064355048652383
1069,0.5001854108584158
1070,0.375849167648723
1071,0.030673986076531264
1072,0.4414565466867113
1073,0.10146999514926142
1074,0.5207951830317352
1075,0.21306051346963273
1076,0.16415703604830678
1077,0.6165607493372475
1078,0.14752866405759613
1079,0.0043930976599991615
1080,0.2411950563496674
1081,0.33618726155364775
1082,0.44535630639882445
1083,0.9063096527034232
1084,0.03662819283202521
1085,0.24186744842821903
1086,0.12017390354243976
1087,0.03962502485155218
1088,0.22503456978831232
1089,0.1258492361673076
1090,0.1289794516314466
1091,0.6609758128436747
1092,0.3908660555355879
1093,0.0802613191266084
1094,0.139177218306184
1095,0.317498709121133
1096,0.0421912201004611
1097,0.21599404443044995
1098,0.5570697994999894
1099,0.38816662716592504
1100,0.30114622723630047
1101,0.24773821584378697
1102,0.012768815480677502
1103,0.37620771206054743
1104,0.35229161627798966
1105,0.16204800632386585
1106,0.2666281342919798
1107,0.0887627438002229
1108,0.18105676133178084
1109,0.4319470600412374
1110,0.15616847417390395
1111,0.5567787460500592
1112,0.6068552710051411
1113,0.1433208149508914
1114,0.6573540524164732
1115,0.19922581116257204
1116,0.2524330172397097
1117,0.5393616304665032
1118,0.6565758177753674
1119,0.18329784453334247
1120,0.4764097933200649
1121,0.5148297980754534
1122,0.16179493117683355
1123,0.16375177205499122
1124,0.22517348463681527
1125,0.07746237191929332
1126,0.12959145631172114
1127,0.04831037747436899
1128,0.7196902547674472
1129,0.7574817118533683
1130,0.11132624620648643
1131,0.5559228860418792
1132,0.6106030839349447
1133,0.36643921931601964
1134,0.22775405776561394
1135,0.3881831861802841
1136,0.18371227946110313
1137,0.03213636387951744
1138,0.11202418335630165
1139,0.20714814940912848
1140,0.16391816454798253
1141,0.2259186598602948
1142,0.021968789466004033
1143,0.029782454399179786
1144,0.08851482707223887
1145,0.20425268821199316
1146,0.1302446921133952
1147,0.2098030195726085
1148,0.28844844181751145
1149,0.15051255357114188
1150,0.28743128662989575
1151,0.3642602870411398
1152,0.15037598949889414
1153,0.6259298095779143
1154,0.5039253685525349
1155,0.2234117672454621
1156,0.028295162039477212
1157,0.08559914305774771
1158,0.155547682393475
1159,0.07817871036815464
1160,0.7790993017594509
1161,0.15561828590078247
1162,0.04538476257656349
1163,0.42119870895882394
1164,0.19582705666667943
1165,0.13609542022773735
1166,0.03506301789120118
1167,0.3026913790398658
1168,0.3450217084564356
1169,0.37544333873016783
1170,0.20283814959032162
1171,0.2973740695033867
1172,0.6344354536949812
1173,0.1868157377098653
1174,0.47607767245110716
1175,0.2578855160216882
1176,0.047979435104243524
1177,0.04233911601967728
1178,0.2105868722196859
1179,0.20677732202843407
1180,0.07848482211187725
1181,0.029989373288333936
1182,0.10336389939250498
1183,0.12188103607247565
1184,0.16931587339691306
1185,0.17904818983284462
1186,0.3581950202801869
1187,0.1218349061154713
1188,0.22610663349776733
1189,0.2538314698590972
1190,0.036028123850759146
1191,0.03122720915044467
1192,0.040880653383107916
1193,0.22956050790451824
1194,0.37145210849995364
1195,0.7168913671253232
1196,0.01148084666185947
1197,0.6005854446020629
1198,0.09270407589733884
1199,0.14387835720600947
1200,0.6082172856058649
1201,0.7045435887922831
1202,0.1900058013474461
1203,0.6829395047579327
1204,0.6132775432257387
1205,0.17052358149509406
1206,0.42259885914605233
1207,0.06239211798717063
1208,0.10303787559829863
1209,0.05754180624947923
1210,0.44145406752614225
1211,0.03993999139029958
1212,0.09490357655834733
1213,0.1893602821230023
1214,0.1432115509165776
1215,0.12493218838676715
1216,0.38724772623526477
1217,0.102172469959582
1218,0.05049985602638975
1219,0.032477571031965
1220,0.6826702700424094
1221,0.17512862283034217
1222,0.3365923292842149
1223,0.2622908000142938
1224,0.034445099005844616
1225,0.10322836020391707
1226,0.043181349343646716
1227,0.01078196309784803
1228,0.3730521478975811
1229,0.11603572150966467
1230,0.261420843443918
1231,0.10145721766747198
1232,0.23457901712750082
1233,0.006866050030758031
1234,0.48902302107776535
1235,0.2220089698766516
1236,0.016755328397352172
1237,0.6638770941254316
1238,0.43968246174763603
1239,0.11088390746290583
1240,0.066115092481013
1241,0.08538406383562201
1242,0.03706471800499193
1243,0.0029358260505072124
1244,0.19002612789459966
1245,0.3691262138925285
1246,0.35395879061943303
1247,0.007663870721933694
1248,0.03893846588749856
1249,0.5398284382365385
